Date,Open,High,Low,Close,Adj Close,Volume
2015-10-01,71.05999755859375,77.0,70.54000091552734,75.36000061035156,58.77030563354492,177891400
2015-11-01,75.41999816894531,77.04000091552734,72.30000305175781,75.20999908447266,58.6533203125,187558500
2015-12-01,75.5,76.20999908447266,72.61000061035156,75.08000183105469,58.55195236206055,207058600
2016-01-01,74.70999908447266,75.77999877929688,67.33000183105469,72.0,56.8688850402832,241119600
2016-02-01,71.69999694824219,72.5999984741211,65.87999725341797,71.45999908447266,56.44235610961914,186223500
2016-03-01,71.76000213623047,77.95999908447266,71.75,77.86000061035156,61.497379302978516,164225900
2016-04-01,77.51000213623047,78.36000061035156,75.62000274658203,76.55999755859375,61.191558837890625,162775000
2016-05-01,76.26000213623047,80.52999877929688,75.7300033569336,78.25,62.54231643676758,180115600
2016-06-01,77.97000122070312,82.38999938964844,77.66999816894531,82.38999938964844,65.85124969482422,186029500
2016-07-01,82.72000122070312,85.80000305175781,81.58999633789062,85.4000015258789,68.87446594238281,145896100
2016-08-01,85.5,85.79000091552734,81.23999786376953,82.54000091552734,66.56788635253906,154928900
2016-09-01,82.4800033569336,84.36000061035156,78.66999816894531,80.63999938964844,65.03556823730469,190579900
2016-10-01,80.2300033569336,80.33999633789062,75.16999816894531,76.63999938964844,62.334190368652344,175262000
2016-11-01,76.23999786376953,76.30999755859375,72.11000061035156,74.8499984741211,60.87830352783203,224885900
2016-12-01,74.29000091552734,78.4000015258789,73.38999938964844,76.94000244140625,62.578189849853516,173472200
2017-01-01,77.13999938964844,78.83000183105469,76.08000183105469,77.04000091552734,63.53839111328125,142998500
2017-02-01,76.88999938964844,81.0199966430664,76.11000061035156,80.41000366210938,66.31779479980469,135431000
2017-03-01,80.0,80.55000305175781,76.19000244140625,78.48999786376953,64.73429107666016,176428100
2017-04-01,78.5999984741211,81.19000244140625,78.16000366210938,78.93000030517578,65.7205581665039,131975600
2017-05-01,79.02999877929688,79.97000122070312,77.19000244140625,78.83999633789062,65.64561462402344,138818000
2017-06-01,78.66999816894531,81.94000244140625,78.48999786376953,79.7699966430664,66.41998291015625,163404200
2017-07-01,80.08000183105469,81.0999984741211,77.5199966430664,80.66000366210938,67.75870513916016,118709500
2017-08-01,81.0199966430664,81.44000244140625,78.66999816894531,81.19999694824219,68.21234130859375,132585600
2017-09-01,81.25,82.43000030517578,78.97000122070312,79.87999725341797,67.10347747802734,127998700
2017-10-01,80.01000213623047,81.77999877929688,78.76000213623047,79.91999816894531,67.7107162475586,111352400
2017-11-01,80.05000305175781,83.0,79.80999755859375,81.97000122070312,69.4475326538086,142638700
2017-12-01,82.02999877929688,83.2699966430664,79.27999877929688,81.01000213623047,68.63419342041016,134800000
2018-01-01,81.06999969482422,81.19000244140625,76.80999755859375,78.55999755859375,67.26422119140625,160761800
2018-02-01,78.4000015258789,78.94000244140625,71.2699966430664,73.33000183105469,62.78622817993164,206059000
2018-03-01,73.23999786376953,76.58999633789062,72.26000213623047,75.47000122070312,64.6185302734375,187194800
2018-04-01,75.43000030517578,76.2699966430664,73.2699966430664,75.63999938964844,65.30123138427734,173883000
2018-05-01,75.69999694824219,78.62000274658203,75.13999938964844,78.19000244140625,67.50270080566406,185685500
2018-06-01,78.18000030517578,80.94000244140625,77.83000183105469,80.58000183105469,69.56600952148438,166843400
2018-07-01,80.54000091552734,82.16999816894531,79.25,81.25,70.82698059082031,167944800
2018-08-01,80.54000091552734,83.62000274658203,80.1500015258789,83.18000030517578,72.50940704345703,149674700
2018-09-01,82.75,83.16000366210938,78.69999694824219,80.0199966430664,69.75477600097656,159378100
2018-10-01,80.02999877929688,80.25,75.1500015258789,78.11000061035156,68.75907135009766,245475100
2018-11-01,78.18000030517578,81.77999877929688,76.87999725341797,81.77999877929688,71.98971557617188,164904800
2018-12-01,82.22000122070312,82.98999786376953,71.41000366210938,74.94000244140625,65.96855163574219,217286700
2019-01-01,74.08000183105469,83.55999755859375,72.93000030517578,83.54000091552734,73.97367095947266,189130400
2019-02-01,83.5,85.33000183105469,81.86000061035156,84.1500015258789,74.5138168334961,181495700
2019-03-01,83.88999938964844,87.25,83.04000091552734,87.04000091552734,77.07289123535156,194536600
2019-04-01,87.04000091552734,88.2300033569336,84.05999755859375,87.0,77.58605194091797,158265200
2019-05-01,87.0199966430664,88.61000061035156,85.01000213623047,86.87000274658203,77.4701156616211,135116600
2019-06-01,87.1500015258789,91.11000061035156,86.08000183105469,87.30999755859375,77.86251831054688,145635400
2019-07-01,88.25,91.22000122070312,86.68000030517578,89.38999938964844,80.3302001953125,134794600
2019-08-01,89.5999984741211,92.87999725341797,86.93000030517578,92.45999908447266,83.08905792236328,135779700
2019-09-01,92.2300033569336,94.19999694824219,91.3499984741211,93.54000091552734,84.05960083007812,161334900
2019-10-01,93.26000213623047,96.0,91.58000183105469,94.26000213623047,85.31112670898438,155644900
2019-11-01,94.37000274658203,94.7300033569336,90.63999938964844,93.19999694824219,84.35175323486328,139800600
2019-12-01,93.0999984741211,93.45999908447266,89.38999938964844,93.08000183105469,84.24313354492188,159571400
2020-01-01,93.44000244140625,96.62000274658203,91.38999938964844,94.56999969482422,86.43696594238281,140092400
2020-02-01,94.70999908447266,100.75,85.31999969482422,87.4000015258789,79.88359832763672,175517600
2020-03-01,88.48999786376953,95.29000091552734,56.27000045776367,69.56999969482422,63.586971282958984,292387100
2020-04-01,66.33000183105469,80.12000274658203,63.0099983215332,76.05000305175781,70.1803970336914,186665700
2020-05-01,74.41000366210938,78.87000274658203,66.44000244140625,77.41999816894531,71.44464111328125,148708400
2020-06-01,77.36000061035156,86.86000061035156,75.33999633789062,78.80999755859375,72.72735595703125,165933900
2020-07-01,79.0199966430664,82.70999908447266,77.05999755859375,82.05999755859375,76.22956085205078,95680100
2020-08-01,82.16000366210938,83.94999694824219,79.8499984741211,82.25,76.40607452392578,75698600
2020-09-01,81.98999786376953,84.97000122070312,76.36000061035156,79.83999633789062,74.16728973388672,101911500
2020-10-01,80.12000274658203,84.56999969482422,76.33000183105469,77.51000213623047,72.43951416015625,163374300
2020-11-01,78.36000061035156,88.76000213623047,77.87999725341797,84.16000366210938,78.65448760986328,122395900
2020-12-01,85.18000030517578,86.33000183105469,82.56999969482422,85.6500015258789,80.0470199584961,95246900
2021-01-01,85.86000061035156,87.5,81.45999908447266,85.27999877929688,80.27523803710938,137542300
2021-02-01,85.79000091552734,90.8499984741211,84.87000274658203,87.3499984741211,82.22374725341797,129912300
2021-03-01,88.26000213623047,92.88999938964844,84.05000305175781,91.94000244140625,86.54440307617188,173447100
2021-04-01,92.44999694824219,99.37000274658203,92.01000213623047,99.19000244140625,93.8296127319336,156995400
2021-05-01,99.61000061035156,100.47000122070312,95.01000213623047,100.19000244140625,94.77556610107422,175989000
2021-06-01,100.62999725341797,105.22000122070312,100.27999877929688,101.94000244140625,96.43099212646484,173036000
2021-07-01,102.0,107.98999786376953,101.61000061035156,106.72000122070312,101.46041107177734,184997700
2021-08-01,107.08999633789062,108.97000122070312,105.23999786376953,108.79000091552734,103.42839813232422,117892100
2021-09-01,109.08000183105469,111.44000244140625,102.37999725341797,102.38999938964844,97.34380340576172,202552100
2021-10-01,102.87999725341797,111.18000030517578,101.55999755859375,109.83999633789062,104.710693359375,138702500
2021-11-01,110.0,111.54000091552734,106.91999816894531,107.19000244140625,102.18445587158203,127189800
2021-12-01,108.31999969482422,116.88999938964844,105.51000213623047,116.13999938964844,110.71650695800781,202381300
2022-01-01,116.5,116.75,100.80000305175781,106.58000183105469,102.6527328491211,223102400
2022-02-01,106.58999633789062,107.70999908447266,97.05000305175781,101.69000244140625,97.94292449951172,179039500
2022-03-01,102.11000061035156,110.33999633789062,100.8499984741211,108.22000122070312,104.2322998046875,180118900
2022-04-01,108.47000122070312,113.12999725341797,103.44999694824219,103.75,100.34310913085938,176860700
2022-05-01,104.06999969482422,104.36000061035156,92.88999938964844,99.13999938964844,95.88449096679688,214692200
2022-06-01,99.47000122070312,99.73999786376953,86.56999969482422,91.9800033569336,88.95960998535156,163378600
2022-07-01,91.79000091552734,100.45999908447266,90.4000015258789,100.12999725341797,97.1875,112774000
2022-08-01,99.66999816894531,103.36000061035156,93.94999694824219,94.26000213623047,91.49000549316406,108674100
2022-09-01,93.7699966430664,98.37999725341797,80.08999633789062,81.41999816894531,79.02732849121094,174271700
2022-10-01,82.66000366210938,85.19999694824219,75.66000366210938,83.98999786376953,82.37920379638672,169439700
2022-11-01,84.87000274658203,89.22000122070312,80.01000213623047,89.16999816894531,87.45985412597656,125258200
2022-12-01,90.04000091552734,90.47000122070312,82.27999877929688,84.19000244140625,82.57537078857422,127076000
2023-01-01,84.95999908447266,92.66999816894531,83.41999816894531,92.58999633789062,91.63314819335938,108038900
2023-02-01,92.2300033569336,96.0199966430664,86.56999969482422,87.06999969482422,86.1701889038086,115085700
2023-03-01,86.41999816894531,88.77999877929688,78.11000061035156,84.9000015258789,84.02262115478516,217973200
2023-04-01,84.80000305175781,86.05000305175781,82.5,85.68000030517578,85.27742004394531,140376800
2023-05-01,85.36000061035156,85.88999938964844,79.94000244140625,82.2300033569336,81.84363555908203,124955000
2023-06-01,82.08999633789062,87.04000091552734,81.36000061035156,86.54000091552734,86.13338470458984,129892000
2023-07-01,86.44000244140625,89.45999908447266,85.2699966430664,89.27999877929688,89.27999877929688,53113529
