Date,Open,High,Low,Close,Adj Close,Volume
2008-09-15,3.5290000438690186,3.5739998817443848,3.4739999771118164,3.4830000400543213,3.4830000400543213,0
2008-10-20,3.9549999237060547,3.9649999141693115,3.885999917984009,3.885999917984009,3.885999917984009,0
2008-11-17,3.7139999866485596,3.7330000400543213,3.6689999103546143,3.684000015258789,3.684000015258789,0
2008-12-15,2.5820000171661377,2.5820000171661377,2.509000062942505,2.5329999923706055,2.5329999923706055,0
2009-01-20,2.384999990463257,2.496999979019165,2.3320000171661377,2.3450000286102295,2.3450000286102295,0
2009-02-17,2.763000011444092,2.763000011444092,2.6549999713897705,2.6619999408721924,2.6619999408721924,0
2009-03-16,2.9709999561309814,2.99399995803833,2.927000045776367,2.9509999752044678,2.9509999752044678,0
2009-04-20,2.880000114440918,2.8929998874664307,2.8320000171661377,2.8429999351501465,2.8429999351501465,0
2009-05-18,3.0989999771118164,3.2130000591278076,3.0899999141693115,3.2109999656677246,3.2109999656677246,0
2009-06-15,3.7639999389648438,3.7780001163482666,3.7049999237060547,3.7130000591278076,3.7130000591278076,0
2009-07-20,3.690000057220459,3.694000005722046,3.569000005722046,3.5850000381469727,3.5850000381469727,0
2009-08-17,3.4779999256134033,3.5220000743865967,3.4700000286102295,3.490999937057495,3.490999937057495,0
2009-09-21,3.4609999656677246,3.494999885559082,3.4149999618530273,3.486999988555908,3.486999988555908,0
2009-10-19,3.4189999103546143,3.434000015258789,3.384999990463257,3.3949999809265137,3.3949999809265137,0
2009-11-16,3.3970000743865967,3.4070000648498535,3.3310000896453857,3.3310000896453857,3.3310000896453857,0
2009-12-21,3.5880000591278076,3.686000108718872,3.5880000591278076,3.681999921798706,3.681999921798706,0
2010-01-19,3.691999912261963,3.7290000915527344,3.690000057220459,3.7070000171661377,3.7070000171661377,0
2010-02-16,3.7160000801086426,3.7249999046325684,3.6570000648498535,3.6640000343322754,3.6640000343322754,0
2010-03-15,3.694999933242798,3.7309999465942383,3.694999933242798,3.7039999961853027,3.7039999961853027,0
2010-04-19,3.7720000743865967,3.806999921798706,3.7679998874664307,3.806999921798706,3.806999921798706,0
2010-05-17,3.4549999237060547,3.4719998836517334,3.3959999084472656,3.4719998836517334,3.4719998836517334,0
2010-06-21,3.296999931335449,3.308000087738037,3.2339999675750732,3.243000030517578,3.243000030517578,0
2010-07-19,2.950000047683716,2.9660000801086426,2.930000066757202,2.9639999866485596,2.9639999866485596,0
2010-08-16,2.619999885559082,2.627000093460083,2.572000026702881,2.575000047683716,2.575000047683716,0
2010-09-20,2.7320001125335693,2.752000093460083,2.703000068664551,2.7060000896453857,2.7060000896453857,0
2010-10-18,2.5309998989105225,2.5339999198913574,2.48799991607666,2.490999937057495,2.490999937057495,0
2010-11-15,2.8910000324249268,2.9110000133514404,2.812999963760376,2.9110000133514404,2.9110000133514404,0
2010-12-20,3.2880001068115234,3.371000051498413,3.249000072479248,3.3489999771118164,3.3489999771118164,0
2011-01-18,3.2880001068115234,3.4130001068115234,3.2809998989105225,3.364000082015991,3.364000082015991,0
2011-02-22,3.5280001163482666,3.5439999103546143,3.4570000171661377,3.4609999656677246,3.4609999656677246,0
2011-03-21,3.305999994277954,3.367000102996826,3.296999931335449,3.322999954223633,3.322999954223633,0
2011-04-18,3.374000072479248,3.4549999237060547,3.36299991607666,3.371000051498413,3.371000051498413,0
2011-05-16,3.1689999103546143,3.1989998817443848,3.1470000743865967,3.1489999294281006,3.1489999294281006,0
2011-06-20,2.9000000953674316,2.9779999256134033,2.8980000019073486,2.9630000591278076,2.9630000591278076,0
2011-07-18,2.877000093460083,2.930999994277954,2.875,2.9089999198913574,2.9089999198913574,0
2011-08-15,2.2690000534057617,2.2899999618530273,2.234999895095825,2.2850000858306885,2.2850000858306885,0
2011-09-19,1.9919999837875366,1.9919999837875366,1.9279999732971191,1.940000057220459,1.940000057220459,0
2011-10-17,2.2330000400543213,2.24399995803833,2.1510000228881836,2.1549999713897705,2.1549999713897705,0
2011-11-21,1.9570000171661377,1.9739999771118164,1.9429999589920044,1.9620000123977661,1.9620000123977661,0
2011-12-19,1.8580000400543213,1.878000020980835,1.8009999990463257,1.812999963760376,1.812999963760376,0
2012-01-17,1.899999976158142,1.9049999713897705,1.8459999561309814,1.850000023841858,1.850000023841858,0
2012-02-21,2.0230000019073486,2.0799999237060547,2.0209999084472656,2.0450000762939453,2.0450000762939453,0
2012-03-19,2.2709999084472656,2.390000104904175,2.2669999599456787,2.378999948501587,2.378999948501587,0
2012-04-16,1.9700000286102295,1.9980000257492065,1.9459999799728394,1.9739999771118164,1.9739999771118164,0
2012-05-21,1.7350000143051147,1.746999979019165,1.7230000495910645,1.7350000143051147,1.7350000143051147,0
2012-06-18,1.5670000314712524,1.5989999771118164,1.559999942779541,1.5839999914169312,1.5839999914169312,0
2012-07-16,1.4769999980926514,1.4769999980926514,1.4420000314712524,1.4639999866485596,1.4639999866485596,0
2012-08-20,1.8350000381469727,1.8370000123977661,1.7949999570846558,1.8140000104904175,1.8140000104904175,0
2012-09-17,1.847000002861023,1.8639999628067017,1.8209999799728394,1.8380000591278076,1.8380000591278076,0
2012-10-15,1.6770000457763672,1.6890000104904175,1.6510000228881836,1.6629999876022339,1.6629999876022339,0
2012-11-19,1.6109999418258667,1.6269999742507935,1.6059999465942383,1.6109999418258667,1.6109999418258667,0
2012-12-17,1.7059999704360962,1.7630000114440918,1.7059999704360962,1.7630000114440918,1.7630000114440918,0
2013-01-22,1.8650000095367432,1.8739999532699585,1.8289999961853027,1.8350000381469727,1.8350000381469727,0
2013-02-19,2.006999969482422,2.0280001163482666,1.9880000352859497,2.0260000228881836,2.0260000228881836,0
2013-03-18,1.9930000305175781,1.9930000305175781,1.940999984741211,1.9559999704360962,1.9559999704360962,0
2013-04-15,1.7089999914169312,1.7280000448226929,1.6979999542236328,1.7020000219345093,1.7020000219345093,0
2013-05-20,1.934999942779541,1.975000023841858,1.9190000295639038,1.965000033378601,1.965000033378601,0
2013-06-17,2.117000102996826,2.174999952316284,2.115000009536743,2.1710000038146973,2.1710000038146973,0
2013-07-15,2.634999990463257,2.63700008392334,2.5429999828338623,2.555999994277954,2.555999994277954,0
2013-08-19,2.8459999561309814,2.8989999294281006,2.8359999656677246,2.884000062942505,2.884000062942505,0
2013-09-16,2.809000015258789,2.875,2.7769999504089355,2.874000072479248,2.874000072479248,0
2013-10-21,2.6010000705718994,2.619999885559082,2.5889999866485596,2.6089999675750732,2.6089999675750732,0
2013-11-18,2.703000068664551,2.7049999237060547,2.6689999103546143,2.677999973297119,2.677999973297119,0
2013-12-16,2.8480000495910645,2.88700008392334,2.8389999866485596,2.877000093460083,2.877000093460083,0
2014-01-21,2.8429999351501465,2.8450000286102295,2.819000005722046,2.825000047683716,2.825000047683716,0
2014-02-18,2.7300000190734863,2.739000082015991,2.696000099182129,2.7109999656677246,2.7109999656677246,0
2014-03-17,2.671999931335449,2.6989998817443848,2.6579999923706055,2.6989998817443848,2.6989998817443848,0
2014-04-21,2.7219998836517334,2.7219998836517334,2.687999963760376,2.7209999561309814,2.7209999561309814,0
2014-05-19,2.5199999809265137,2.5390000343322754,2.494999885559082,2.5360000133514404,2.5360000133514404,0
2014-06-16,2.5810000896453857,2.61299991607666,2.5810000896453857,2.5969998836517334,2.5969998836517334,0
2014-07-21,2.484999895095825,2.484999895095825,2.447999954223633,2.4739999771118164,2.4739999771118164,0
2014-08-18,2.365999937057495,2.3940000534057617,2.36299991607666,2.38700008392334,2.38700008392334,0
2014-09-15,2.6050000190734863,2.6089999675750732,2.5820000171661377,2.5910000801086426,2.5910000801086426,0
2014-10-20,2.190000057220459,2.2019999027252197,2.1600000858306885,2.180999994277954,2.180999994277954,0
2014-11-17,2.2920000553131104,2.3469998836517334,2.2899999618530273,2.3399999141693115,2.3399999141693115,0
2014-12-15,2.13100004196167,2.135999917984009,2.0799999237060547,2.115999937057495,2.115999937057495,0
2015-01-20,1.8270000219345093,1.8270000219345093,1.7610000371932983,1.8070000410079956,1.8070000410079956,0
2015-02-17,2.0280001163482666,2.1519999504089355,2.0160000324249268,2.1449999809265137,2.1449999809265137,0
2015-03-16,2.0929999351501465,2.1050000190734863,2.065000057220459,2.0980000495910645,2.0980000495910645,0
2015-04-20,1.88100004196167,1.9019999504089355,1.8530000448226929,1.8949999809265137,1.8949999809265137,0
2015-05-18,2.1559998989105225,2.2339999675750732,2.1559998989105225,2.2279999256134033,2.2279999256134033,0
2015-06-15,2.3519999980926514,2.375999927520752,2.312999963760376,2.3580000400543213,2.3580000400543213,0
2015-07-20,2.3519999980926514,2.3959999084472656,2.3519999980926514,2.371999979019165,2.371999979019165,0
2015-08-17,2.180000066757202,2.181999921798706,2.1449999809265137,2.1500000953674316,2.1500000953674316,0
2015-09-21,2.174999952316284,2.2170000076293945,2.1659998893737793,2.2139999866485596,2.2139999866485596,0
2015-10-19,2.0399999618530273,2.055999994277954,2.0209999084472656,2.0280001163482666,2.0280001163482666,0
2015-11-16,2.259000062942505,2.2730000019073486,2.243000030517578,2.2730000019073486,2.2730000019073486,0
2015-12-21,2.2109999656677246,2.2109999656677246,2.171999931335449,2.197000026702881,2.197000026702881,0
2016-01-19,2.068000078201294,2.068000078201294,2.0209999084472656,2.0350000858306885,2.0350000858306885,0
2016-02-16,1.7860000133514404,1.7970000505447388,1.7569999694824219,1.777999997138977,1.777999997138977,0
2016-03-21,1.8869999647140503,1.9240000247955322,1.8869999647140503,1.9229999780654907,1.9229999780654907,0
2016-04-18,1.7430000305175781,1.7869999408721924,1.7410000562667847,1.7730000019073486,1.7730000019073486,0
2016-05-16,1.722000002861023,1.7549999952316284,1.722000002861023,1.753000020980835,1.753000020980835,0
2016-06-20,1.6729999780654907,1.6820000410079956,1.656000018119812,1.6699999570846558,1.6699999570846558,0
2016-07-18,1.5770000219345093,1.6039999723434448,1.555999994277954,1.5870000123977661,1.5870000123977661,0
2016-08-15,1.5199999809265137,1.555999994277954,1.5190000534057617,1.5529999732971191,1.5529999732971191,0
2016-09-19,1.6929999589920044,1.7050000429153442,1.6859999895095825,1.6959999799728394,1.6959999799728394,0
2016-10-17,1.7890000343322754,1.7890000343322754,1.7569999694824219,1.7660000324249268,1.7660000324249268,0
2016-11-21,2.315000057220459,2.3410000801086426,2.309999942779541,2.3389999866485596,2.3389999866485596,0
2016-12-19,2.563999891281128,2.569999933242798,2.5290000438690186,2.5420000553131104,2.5420000553131104,0
2017-01-17,2.3329999446868896,2.3540000915527344,2.312999963760376,2.3269999027252197,2.3269999027252197,0
2017-02-21,2.4560000896453857,2.4609999656677246,2.4130001068115234,2.427000045776367,2.427000045776367,0
2017-03-20,2.503999948501587,2.509999990463257,2.4719998836517334,2.4730000495910645,2.4730000495910645,0
2017-04-17,2.2200000286102295,2.252000093460083,2.2179999351501465,2.252000093460083,2.252000093460083,0
2017-05-15,2.3420000076293945,2.3499999046325684,2.3329999446868896,2.3380000591278076,2.3380000591278076,0
2017-06-19,2.1459999084472656,2.190999984741211,2.1459999084472656,2.190000057220459,2.190000057220459,0
2017-07-17,2.305000066757202,2.3299999237060547,2.305000066757202,2.309000015258789,2.309000015258789,0
2017-08-21,2.177999973297119,2.197000026702881,2.177000045776367,2.180000066757202,2.180000066757202,0
2017-09-18,2.2149999141693115,2.23799991607666,2.2109999656677246,2.2290000915527344,2.2290000915527344,0
2017-10-16,2.2890000343322754,2.312000036239624,2.2869999408721924,2.306999921798706,2.306999921798706,0
2017-11-20,2.3359999656677246,2.371999979019165,2.3359999656677246,2.371999979019165,2.371999979019165,0
2017-12-18,2.372999906539917,2.3980000019073486,2.367000102996826,2.3919999599456787,2.3919999599456787,0
2018-01-16,2.5390000343322754,2.562999963760376,2.5260000228881836,2.5439999103546143,2.5439999103546143,0
2018-02-20,2.9019999504089355,2.9149999618530273,2.890000104904175,2.8929998874664307,2.8929998874664307,0
2018-03-19,2.874000072479248,2.878999948501587,2.8340001106262207,2.8450000286102295,2.8450000286102295,0
2018-04-16,2.864000082015991,2.865000009536743,2.8299999237060547,2.8320000171661377,2.8320000171661377,0
2018-05-21,3.0759999752044678,3.078000068664551,3.058000087738037,3.065000057220459,3.065000057220459,0
2018-06-18,2.9019999504089355,2.933000087738037,2.9019999504089355,2.9260001182556152,2.9260001182556152,0
2018-07-16,2.8580000400543213,2.877000093460083,2.8550000190734863,2.8580000400543213,2.8580000400543213,0
2018-08-20,2.8529999256134033,2.8529999256134033,2.821000099182129,2.822999954223633,2.822999954223633,0
2018-09-17,3.0199999809265137,3.0199999809265137,2.989000082015991,3.000999927520752,3.000999927520752,0
2018-10-15,3.1610000133514404,3.1649999618530273,3.1429998874664307,3.1630001068115234,3.1630001068115234,0
2018-11-19,3.0850000381469727,3.0959999561309814,3.052000045776367,3.056999921798706,3.056999921798706,0
2018-12-17,2.884000062942505,2.8889999389648438,2.8550000190734863,2.8570001125335693,2.8570001125335693,0
2019-01-22,2.755000114440918,2.759000062942505,2.7269999980926514,2.7300000190734863,2.7300000190734863,0
2019-02-19,2.6700000762939453,2.6700000762939453,2.635999917984009,2.6470000743865967,2.6470000743865967,0
2019-03-18,2.6029999256134033,2.6110000610351562,2.5889999866485596,2.6019999980926514,2.6019999980926514,0
2019-04-15,2.566999912261963,2.5739998817443848,2.5490000247955322,2.552999973297119,2.552999973297119,0
2019-05-20,2.385999917984009,2.4179999828338623,2.380000114440918,2.4159998893737793,2.4159998893737793,0
2019-06-17,2.0940001010894775,2.1029999256134033,2.0789999961853027,2.0859999656677246,2.0859999656677246,0
2019-07-15,2.11299991607666,2.115000009536743,2.0899999141693115,2.0920000076293945,2.0920000076293945,0
2019-08-19,1.5959999561309814,1.6180000305175781,1.5839999914169312,1.5980000495910645,1.5980000495910645,0
2019-09-16,1.8339999914169312,1.875,1.8289999961853027,1.840999960899353,1.840999960899353,0
2019-10-21,1.777999997138977,1.8049999475479126,1.7710000276565552,1.7920000553131104,1.7920000553131104,0
2019-11-18,1.8450000286102295,1.8450000286102295,1.7949999570846558,1.8079999685287476,1.8079999685287476,0
2019-12-16,1.8489999771118164,1.8940000534057617,1.8450000286102295,1.8919999599456787,1.8919999599456787,0
2020-01-21,1.7970000505447388,1.7970000505447388,1.7660000324249268,1.7690000534057617,1.7690000534057617,0
2020-02-18,1.5440000295639038,1.5759999752044678,1.5410000085830688,1.555999994277954,1.555999994277954,0
2020-03-16,0.777999997138977,0.859000027179718,0.703000009059906,0.7279999852180481,0.7279999852180481,0
2020-04-20,0.6240000128746033,0.6430000066757202,0.6119999885559082,0.6259999871253967,0.6259999871253967,0
2020-05-18,0.6660000085830688,0.7440000176429749,0.6610000133514404,0.7440000176429749,0.7440000176429749,0
2020-06-15,0.6690000295639038,0.7149999737739563,0.6610000133514404,0.7020000219345093,0.7020000219345093,0
2020-07-20,0.6069999933242798,0.625,0.6019999980926514,0.6200000047683716,0.6200000047683716,0
2020-08-17,0.6869999766349792,0.6930000185966492,0.6669999957084656,0.6830000281333923,0.6830000281333923,0
2020-09-21,0.6610000133514404,0.6710000038146973,0.6480000019073486,0.6710000038146973,0.6710000038146973,0
2020-10-19,0.7710000276565552,0.781000018119812,0.7570000290870667,0.7609999775886536,0.7609999775886536,0
2020-11-16,0.9160000085830688,0.9210000038146973,0.8960000276565552,0.906000018119812,0.906000018119812,0
2020-12-21,0.8999999761581421,0.9480000138282776,0.8949999809265137,0.9409999847412109,0.9409999847412109,0
2021-01-19,1.1130000352859497,1.1180000305175781,1.0889999866485596,1.0920000076293945,1.0920000076293945,0
2021-02-16,1.2450000047683716,1.3009999990463257,1.2450000047683716,1.2990000247955322,1.2990000247955322,0
2021-03-15,1.6269999742507935,1.6269999742507935,1.5950000286102295,1.6069999933242798,1.6069999933242798,0
2021-04-19,1.5870000123977661,1.6150000095367432,1.5800000429153442,1.6009999513626099,1.6009999513626099,0
2021-05-17,1.6349999904632568,1.6469999551773071,1.628000020980835,1.6399999856948853,1.6399999856948853,0
2021-06-21,1.4520000219345093,1.4919999837875366,1.4520000219345093,1.4839999675750732,1.4839999675750732,0
2021-07-19,1.2269999980926514,1.2269999980926514,1.1759999990463257,1.180999994277954,1.180999994277954,0
2021-08-16,1.2730000019073486,1.281999945640564,1.225000023841858,1.2569999694824219,1.2569999694824219,0
2021-09-20,1.309000015258789,1.3380000591278076,1.2970000505447388,1.309000015258789,1.309000015258789,0
2021-10-18,1.5989999771118164,1.6269999742507935,1.5770000219345093,1.5839999914169312,1.5839999914169312,0
2021-11-15,1.5529999732971191,1.625,1.5490000247955322,1.6230000257492065,1.6230000257492065,0
2021-12-20,1.3869999647140503,1.4210000038146973,1.375,1.4190000295639038,1.4190000295639038,0
2022-01-18,1.8270000219345093,1.8660000562667847,1.812999963760376,1.8650000095367432,1.8650000095367432,0
2022-02-22,1.944000005722046,1.9600000381469727,1.9199999570846558,1.9479999542236328,1.9479999542236328,0
2022-03-21,2.2070000171661377,2.315000057220459,2.2070000171661377,2.315000057220459,2.315000057220459,0
2022-04-18,2.861999988555908,2.868000030517578,2.809999942779541,2.861999988555908,2.861999988555908,0
2022-05-16,2.928999900817871,2.933000087738037,2.8529999256134033,2.877000093460083,2.877000093460083,0
2022-06-21,3.2829999923706055,3.316999912261963,3.257999897003174,3.306999921798706,3.306999921798706,0
2022-07-18,2.9600000381469727,3.0190000534057617,2.9560000896453857,2.9600000381469727,2.9600000381469727,0
2022-08-15,2.803999900817871,2.803999900817871,2.759000062942505,2.7909998893737793,2.7909998893737793,0
2022-09-19,3.509999990463257,3.509999990463257,3.4630000591278076,3.490000009536743,3.490000009536743,0
2022-10-17,3.938999891281128,4.014999866485596,3.9100000858306885,4.014999866485596,4.014999866485596,0
2022-11-21,3.813999891281128,3.8359999656677246,3.76200008392334,3.825000047683716,3.825000047683716,0
2022-12-19,3.559000015258789,3.6010000705718994,3.552000045776367,3.5810000896453857,3.5810000896453857,0
2023-01-17,3.575000047683716,3.5789999961853027,3.496000051498413,3.5350000858306885,3.5350000858306885,0
2023-02-21,3.8940000534057617,3.9619998931884766,3.88100004196167,3.9549999237060547,3.9549999237060547,0
2023-03-20,3.3949999809265137,3.506999969482422,3.3949999809265137,3.4809999465942383,3.4809999465942383,0
2023-04-17,3.5490000247955322,3.6019999980926514,3.5380001068115234,3.5910000801086426,3.5910000801086426,0
2023-05-15,3.502000093460083,3.510999917984009,3.4660000801086426,3.507999897003174,3.507999897003174,0
2023-06-20,3.73799991607666,3.7769999504089355,3.7009999752044678,3.7290000915527344,3.7290000915527344,0
2023-07-17,3.7790000438690186,3.8359999656677246,3.7790000438690186,3.796999931335449,3.796999931335449,0
2023-08-21,4.294000148773193,4.354000091552734,4.288000106811523,4.3420000076293945,4.3420000076293945,0
2023-09-18,4.336999893188477,4.359000205993652,4.310999870300293,4.318999767303467,4.318999767303467,0
